datetime;cartPos;cartVel;pendPos;pendVel;action
2024-09-22 04:50:33.830398;-0.033000227;-0.76581573;0.04928102;1.1763482;0
2024-09-22 04:50:33.830398;-0.048316542;-0.961542;0.07280798;1.484064;1
2024-09-22 04:50:33.830398;-0.06754738;-0.76737946;0.10248926;1.2149783;0
2024-09-22 04:50:33.830398;-0.08289497;-0.9636633;0.12678882;1.5379382;0
2024-09-22 04:50:33.830398;-0.10216824;-1.1600626;0.1575476;1.8673486;1
2024-09-22 04:50:33.830398;-0.12536949;-0.96697694;0.19489457;1.6274347;1
2024-09-22 04:50:33.830398;0.83317566;0.065200105;3.921762;-9.526794;1
2024-09-22 04:50:33.830398;0.031770054;0.17588148;0.049237505;-0.2276986;0
2024-09-22 04:50:33.830398;0.035287682;-0.019908285;0.044683535;0.080100104;1
2024-09-22 04:50:33.830398;0.034889515;0.17454559;0.046285536;-0.19815697;0
2024-09-22 04:50:33.830398;0.03838043;-0.021206789;0.042322397;0.1087602;0
2024-09-22 04:50:33.830984;0.037956294;-0.21690886;0.044497598;0.4144895;1
2024-09-22 04:50:33.830984;0.033618115;-0.022444924;0.05278739;0.13616033;1
2024-09-22 04:50:33.830984;0.033169217;0.17188275;0.055510595;-0.13941288;0
2024-09-22 04:50:33.830984;0.03660687;-0.023988497;0.05272234;0.17025317;1
2024-09-22 04:50:33.830984;0.0361271;0.17034075;0.056127403;-0.10534246;0
2024-09-22 04:50:33.830984;0.039533917;-0.025538757;0.054020554;0.20450689;0
2024-09-22 04:50:33.830984;0.039023142;-0.22138995;0.05811069;0.51372945;1
2024-09-22 04:50:33.830984;0.03459534;-0.027132511;0.06838528;0.23991007;0
2024-09-22 04:50:33.830984;0.034052692;-0.22316134;0.073183484;0.55335563;1
2024-09-22 04:50:33.831397;0.029589465;-0.029139262;0.08425059;0.28459826;1
2024-09-22 04:50:33.831397;0.02900668;0.16468634;0.08994256;0.01963149;0
2024-09-22 04:50:33.831397;0.032300405;-0.031602662;0.09033519;0.33928233;0
2024-09-22 04:50:33.831397;0.031668354;-0.2278861;0.09712084;0.6590294;1
2024-09-22 04:50:33.831397;0.027110633;-0.034240406;0.11030143;0.3984384;1
2024-09-22 04:50:33.831397;0.026425824;0.15915804;0.118270196;0.14246656;1
2024-09-22 04:50:33.831397;0.029608984;0.35240507;0.12111952;-0.11068858;0
2024-09-22 04:50:33.831397;0.036657084;0.1557745;0.11890575;0.21761863;1
2024-09-22 04:50:33.831397;0.039772574;0.34901372;0.12325812;-0.035317525;1
2024-09-22 04:50:33.831397;0.04675285;0.5421723;0.12255178;-0.2867111;0
2024-09-22 04:50:33.831397;0.057596296;0.34553516;0.11681755;0.04197256;0
2024-09-22 04:50:33.831397;0.064507;0.14894867;0.117657006;0.36910886;1
2024-09-22 04:50:33.831397;0.06748597;0.34221953;0.12503918;0.11571829;1
2024-09-22 04:50:33.831397;0.07433036;0.5353487;0.12735355;-0.13504797;1
2024-09-22 04:50:33.831397;0.085037336;0.72843826;0.12465259;-0.38499588;0
2024-09-22 04:50:33.831397;0.099606104;0.53178746;0.11695267;-0.055755407;0
