datetime;cartPos;cartVel;pendPos;pendVel;action;cartController;exploration
2018-05-26 10:26:28.729;523,02;-0,35;71;-9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.749;523,02;0,00;63;-8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.769;523,02;0,00;57;-6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.789;523,02;0,00;51;-6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.809;523,02;0,00;46;-5;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.829;523,02;0,00;43;-3;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.849;523,02;0,00;40;-3;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.869;523,02;0,00;38;-2;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.889;523,02;0,00;36;-2;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.909;523,37;0,35;36;0;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.929;527,49;4,12;36;0;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.949;523,37;-4,12;37;1;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.969;527,49;4,12;38;1;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:28.989;523,02;-4,47;40;2;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.009;523,02;0,00;43;3;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.029;523,02;0,00;47;4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.049;523,02;0,00;51;4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.069;523,02;0,00;57;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.089;523,02;0,00;63;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.109;523,02;0,00;70;7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.129;523,02;0,00;78;8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.149;523,02;0,00;88;10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.169;526,80;3,78;99;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.190;523,02;-3,78;110;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.210;523,02;0,00;123;13;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.230;522,34;-0,68;136;13;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.250;521,99;-0,35;151;15;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.270;520,96;-1,03;166;15;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:29.290;520,96;0,00;181;15;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:29.310;519,93;-1,03;197;16;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:29.330;518,56;-1,37;214;17;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:29.350;514,43;-4,13;230;16;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:29.370;507,90;-6,53;246;16;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:29.390;504,81;-3,09;260;14;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.410;500,69;-4,12;272;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.430;487,63;-13,06;284;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.450;479,38;-8,25;295;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.469;474,23;-5,15;305;10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.489;471,82;-2,41;315;10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.509;471,82;0,00;323;8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.529;471,13;-0,69;331;8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.549;472,16;1,03;339;8;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.569;472,85;0,69;345;6;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.589;472,85;0,00;353;8;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.607;472,85;0,00;1;8;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.627;473,54;0,69;8;7;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.648;483,85;10,31;13;5;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.668;483,85;0,00;18;5;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.688;480,41;-3,44;23;5;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.708;478,35;-2,06;27;4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.728;466,32;-12,03;32;5;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.748;451,89;-14,43;38;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.768;446,05;-5,84;45;7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.788;435,05;-11,00;54;9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.808;433,68;-1,37;64;10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.828;432,99;-0,69;75;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.848;433,33;0,34;87;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.869;433,33;0,00;100;13;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.889;433,33;0,00;114;14;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.909;433,68;0,35;129;15;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.929;432,99;-0,69;145;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.949;433,33;0,34;161;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.969;433,33;0,00;178;17;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:29.989;433,33;0,00;195;17;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.009;433,68;0,35;211;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.029;434,71;1,03;227;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.049;435,74;1,03;242;15;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.069;437,46;1,72;256;14;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.089;441,58;4,12;267;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.109;443,64;2,06;278;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.129;443,64;0,00;288;10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.149;445,36;1,72;297;9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.169;445,36;0,00;305;8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.188;442,61;-2,75;312;7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.208;442,61;0,00;318;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.228;442,61;0,00;323;5;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.248;442,61;0,00;327;4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.268;442,61;0,00;331;4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.288;446,39;3,78;334;3;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.308;446,39;0,00;337;3;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.328;446,39;0,00;339;2;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.348;446,74;0,35;341;2;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.368;447,77;1,03;344;3;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.388;448,11;0,34;348;4;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.408;456,01;7,90;352;4;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.428;471,13;15,12;356;4;0,35;CartControllerGamepadPID;0
2018-05-26 10:26:30.446;484,19;13,06;1;5;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.466;494,85;10,66;5;4;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.486;511,34;16,49;7;2;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.506;525,09;13,75;7;0;-0,99;CartControllerGamepadPID;0
2018-05-26 10:26:30.526;525,09;0,00;6;-1;-0,13;CartControllerGamepadPID;0
2018-05-26 10:26:30.546;524,40;-0,69;5;-1;-0,03;CartControllerGamepadPID;0
2018-05-26 10:26:30.566;519,59;-4,81;4;-1;0,41;CartControllerGamepadPID;0
2018-05-26 10:26:30.586;516,84;-2,75;3;-1;0,87;CartControllerGamepadPID;0
2018-05-26 10:26:30.606;508,59;-8,25;3;0;-0,22;CartControllerGamepadPID;0
2018-05-26 10:26:30.626;508,59;0,00;5;2;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.646;505,84;-2,75;5;0;-0,06;CartControllerGamepadPID;0
2018-05-26 10:26:30.666;505,50;-0,34;5;0;-0,74;CartControllerGamepadPID;0
2018-05-26 10:26:30.686;503,78;-1,72;5;0;-0,76;CartControllerGamepadPID;0
2018-05-26 10:26:30.706;501,03;-2,75;4;-1;0,78;CartControllerGamepadPID;0
2018-05-26 10:26:30.726;501,03;0,00;3;-1;0,91;CartControllerGamepadPID;0
2018-05-26 10:26:30.746;488,66;-12,37;3;0;-0,18;CartControllerGamepadPID;0
2018-05-26 10:26:30.766;484,54;-4,12;5;2;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.785;478,01;-6,53;7;2;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.805;478,01;0,00;8;1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.825;476,98;-1,03;8;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.845;476,98;0,00;8;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.865;474,57;-2,41;7;-1;-0,52;CartControllerGamepadPID;0
2018-05-26 10:26:30.885;461,86;-12,71;6;-1;-0,44;CartControllerGamepadPID;0
2018-05-26 10:26:30.905;451,89;-9,97;5;-1;-0,01;CartControllerGamepadPID;0
2018-05-26 10:26:30.925;440,55;-11,34;5;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.945;426,12;-14,43;6;1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:30.965;417,53;-8,59;6;0;-0,84;CartControllerGamepadPID;0
2018-05-26 10:26:30.985;415,46;-2,07;6;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.005;405,15;-10,31;6;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.025;393,47;-11,68;5;-1;-0,02;CartControllerGamepadPID;0
2018-05-26 10:26:31.045;379,73;-13,74;4;-1;-0,27;CartControllerGamepadPID;0
2018-05-26 10:26:31.065;364,60;-15,13;4;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.085;350,52;-14,08;6;2;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.105;341,24;-9,28;6;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.125;336,08;-5,16;6;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.145;323,71;-12,37;6;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.165;309,97;-13,74;6;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.185;294,85;-15,12;5;-1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.205;283,51;-11,34;4;-1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.225;261,17;-22,34;3;-1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.245;242,61;-18,56;2;-1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.265;223,02;-19,59;1;-1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.287;211,00;-12,02;359;-2;0,72;CartControllerGamepadPID;0
2018-05-26 10:26:31.307;185,57;-25,43;358;-1;-0,28;CartControllerGamepadPID;0
2018-05-26 10:26:31.327;168,38;-17,19;358;0;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.347;135,74;-32,64;359;1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.365;130,24;-5,50;0;1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.385;109,97;-20,27;1;1;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.405;104,47;-5,50;3;2;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.425;91,07;-13,40;6;3;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.446;86,60;-4,47;10;4;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.466;82,82;-3,78;15;5;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.486;67,35;-15,47;21;6;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.506;67,35;0,00;27;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.526;76,98;9,63;33;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.545;81,44;4,46;40;7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.565;81,44;0,00;48;8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.585;81,44;0,00;57;9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.605;81,44;0,00;66;9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.625;76,98;-4,46;76;10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.645;76,98;0,00;88;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.666;76,98;0,00;100;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.686;76,98;0,00;114;14;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.706;72,51;-4,47;128;14;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.726;71,82;-0,69;144;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.746;71,82;0,00;160;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.766;71,82;0,00;177;17;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.786;72,51;0,69;194;17;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.806;76,29;3,78;210;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.826;76,98;0,69;226;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.846;76,98;0,00;241;15;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.866;76,98;0,00;254;13;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.886;74,91;-2,07;266;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.906;74,91;0,00;277;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.926;82,47;7,56;287;10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.946;82,82;0,35;296;9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.966;82,82;0,00;303;7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:31.986;82,82;0,00;310;7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.006;82,82;0,00;316;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.026;82,82;0,00;321;5;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.046;82,82;0,00;325;4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.066;82,82;0,00;329;4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.086;82,82;0,00;332;3;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.106;82,82;0,00;334;2;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.126;82,82;0,00;336;2;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.146;82,82;0,00;337;1;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.166;82,82;0,00;339;2;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.186;75,26;-7,56;341;2;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.206;75,26;0,00;343;2;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.226;94,85;19,59;345;2;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.246;104,12;9,27;347;2;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.266;110,65;6,53;350;3;0,35;CartControllerGamepadPID;0
2018-05-26 10:26:32.286;119,24;8,59;353;3;-0,62;CartControllerGamepadPID;0
2018-05-26 10:26:32.305;142,27;23,03;355;2;-0,41;CartControllerGamepadPID;0
2018-05-26 10:26:32.325;152,92;10,65;355;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.345;167,35;14,43;354;-1;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.365;169,76;2,41;352;-2;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.385;170,79;1,03;352;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.405;170,79;0,00;353;1;0,52;CartControllerGamepadPID;0
2018-05-26 10:26:32.425;183,85;13,06;353;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.445;198,97;15,12;354;1;0,50;CartControllerGamepadPID;0
2018-05-26 10:26:32.465;206,19;7,22;355;1;0,18;CartControllerGamepadPID;0
2018-05-26 10:26:32.485;218,21;12,02;355;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.505;235,74;17,53;355;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.525;238,49;2,75;355;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.545;247,77;9,28;355;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.565;260,48;12,71;356;1;0,62;CartControllerGamepadPID;0
2018-05-26 10:26:32.585;287,97;27,49;358;2;0,16;CartControllerGamepadPID;0
2018-05-26 10:26:32.605;300,00;12,03;359;1;0,68;CartControllerGamepadPID;0
2018-05-26 10:26:32.625;312,37;12,37;359;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.645;327,49;15,12;359;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.665;344,33;16,84;359;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.683;349,48;5,15;0;1;0,09;CartControllerGamepadPID;0
2018-05-26 10:26:32.703;365,29;15,81;1;1;0,42;CartControllerGamepadPID;0
2018-05-26 10:26:32.723;382,82;17,53;1;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.743;398,63;15,81;1;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.763;398,63;0,00;1;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.783;415,12;16,49;2;1;-0,40;CartControllerGamepadPID;0
2018-05-26 10:26:32.803;423,37;8,25;3;1;-0,52;CartControllerGamepadPID;0
2018-05-26 10:26:32.823;434,71;11,34;2;-1;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.845;464,60;29,89;359;-3;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.865;469,42;4,82;356;-3;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.885;476,29;6,87;355;-1;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.905;483,16;6,87;355;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.925;489,69;6,53;355;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.945;506,53;16,84;355;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.965;520,62;14,09;356;1;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:32.985;531,96;11,34;356;0;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.004;552,58;20,62;355;-1;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.024;559,11;6,53;352;-3;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.044;565,64;6,53;348;-4;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.064;569,07;3,43;344;-4;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.084;569,07;0,00;339;-5;1,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.104;569,07;0,00;334;-5;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.124;568,04;-1,03;328;-6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.144;567,70;-0,34;322;-6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.164;567,70;0,00;315;-7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.184;567,70;0,00;308;-7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.204;567,70;0,00;300;-8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.224;567,70;0,00;290;-10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.244;567,70;0,00;280;-10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.264;568,04;0,34;269;-11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.284;568,04;0,00;258;-11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.304;572,16;4,12;243;-15;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.324;568,73;-3,43;229;-14;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.344;569,07;0,34;213;-16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.364;569,07;0,00;197;-16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.384;569,07;0,00;180;-17;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.404;569,07;0,00;164;-16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.424;568,73;-0,34;148;-16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.444;568,38;-0,35;133;-15;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.464;566,67;-1,71;119;-14;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.484;565,64;-1,03;106;-13;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.503;565,64;0,00;94;-12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.523;565,64;0,00;83;-11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.543;563,57;-2,07;74;-9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.563;560,14;-3,43;65;-9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.583;559,11;-1,03;58;-7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.603;558,76;-0,35;51;-7;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.623;558,76;0,00;46;-5;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.643;558,76;0,00;42;-4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.662;558,76;0,00;38;-4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.682;558,76;0,00;35;-3;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.702;554,64;-4,12;33;-2;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.722;554,64;0,00;31;-2;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.742;554,64;0,00;31;0;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.762;554,64;0,00;31;0;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.782;554,64;0,00;31;0;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.802;554,64;0,00;32;1;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.822;554,64;0,00;33;1;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.842;554,64;0,00;36;3;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.862;554,64;0,00;39;3;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.882;554,64;0,00;42;3;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.902;554,64;0,00;46;4;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.922;554,64;0,00;52;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.942;554,64;0,00;58;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.962;554,64;0,00;64;6;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:33.982;554,64;0,00;72;8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.002;554,64;0,00;82;10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.022;554,64;0,00;91;9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.043;554,64;0,00;103;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.063;558,08;3,44;115;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.083;558,08;0,00;128;13;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:34.103;558,08;0,00;143;15;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:34.123;558,08;0,00;159;16;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:34.143;557,73;-0,35;176;17;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:34.163;553,61;-4,12;194;18;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:34.183;546,05;-7,56;213;19;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:34.203;536,08;-9,97;230;17;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:34.223;528,52;-7,56;247;17;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:34.243;516,49;-12,03;263;16;-0,70;CartControllerGamepadPID;0
2018-05-26 10:26:34.263;504,81;-11,68;275;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.283;493,81;-11,00;288;13;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.303;478,35;-15,46;301;13;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.323;472,16;-6,19;312;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.343;459,79;-12,37;323;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.363;457,73;-2,06;334;11;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.383;457,73;0,00;345;11;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.403;457,73;0,00;355;10;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.420;461,17;3,44;5;10;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.441;460,14;-1,03;13;8;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.461;460,14;0,00;21;8;-1,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.481;453,61;-6,53;29;8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.502;451,89;-1,72;37;8;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.521;441,24;-10,65;46;9;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.541;430,58;-10,66;56;10;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.561;424,05;-6,53;68;12;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.581;417,53;-6,52;81;13;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.601;412,03;-5,50;95;14;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.622;409,97;-2,06;110;15;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.642;408,93;-1,04;126;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.662;408,59;-0,34;143;17;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.682;407,90;-0,69;160;17;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.702;407,90;0,00;178;18;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.722;407,90;0,00;196;18;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.742;407,90;0,00;214;18;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.762;407,90;0,00;230;16;0,00;CartControllerGamepadPID;0
2018-05-26 10:26:34.782;409,62;1,72;246;16;0,00;CartControllerGamepadPID;0
