datetime;cartPos;cartVel;pendPos;pendVel;action
2024-09-16 13:42:15.116339;0.17410813;0.90333754;-0.9726712;-0.23218693;[0.26464754]
2024-09-16 13:42:15.116339;0.1831415;0.9570783;-0.9760709;-0.2174525;[-0.2165452]
2024-09-16 13:42:15.117340;0.19271229;0.93552494;-0.97962606;-0.2008301;[0.9178565]
2024-09-16 13:42:15.117340;0.20206754;1.0901296;-0.98289967;-0.1841419;[-0.09652615]
2024-09-16 13:42:15.117340;0.21296883;1.0856979;-0.98659635;-0.16317992;[-0.47734633]
2024-09-16 13:42:15.117340;0.22382581;1.0199535;-0.9898947;-0.1418043;[-0.7799017]
2024-09-16 13:42:15.117340;0.23402534;0.90461695;-0.9925823;-0.12157436;[0.1522756]
2024-09-16 13:42:15.117340;0.24307151;0.93530667;-0.9945996;-0.103786714;[-0.949349]
2024-09-16 13:42:15.117340;0.25242457;0.78983223;-0.9963887;-0.08490967;[-0.6968293]
2024-09-16 13:42:15.117340;0.2603229;0.68301857;-0.9975919;-0.069356814;[-0.17329657]
2024-09-16 13:42:15.117340;0.26715308;0.65863305;-0.9984175;-0.056235608;[-0.8082801]
2024-09-16 13:42:15.117340;0.27373943;0.5320208;-0.9990516;-0.04354217;[0.33053884]
2024-09-16 13:42:15.117340;0.27905962;0.5866548;-0.9994265;-0.033862356;[0.6210279]
2024-09-16 13:42:15.117340;0.28492618;0.68710667;-0.99974215;-0.022708317;[-0.11429899]
2024-09-16 13:42:15.118340;0.29179725;0.66916573;-0.9999599;-0.008958599;[-0.8313746]
2024-09-16 13:42:15.118340;0.2984889;0.53564775;-0.99999034;0.0044001588;[0.5271738]
2024-09-16 13:42:15.118340;0.30384538;0.61886764;-0.9998957;0.01444274;[0.69730186]
2024-09-16 13:42:15.118340;0.31003407;0.7285303;-0.99964744;0.026552865;[-0.18077943]
2024-09-16 13:42:15.118340;0.31731936;0.6967495;-0.9991442;0.04136275;[-0.64969516]
2024-09-16 13:42:15.118340;0.32428685;0.5891655;-0.9984695;0.055305462;[-0.6069984]
2024-09-16 13:42:15.118340;0.3301785;0.48786974;-0.99778944;0.06645498;[-0.15633285]
2024-09-16 13:42:15.118340;0.3350572;0.45813242;-0.9971881;0.074939676;[0.6065692]
2024-09-16 13:42:15.118340;0.33963853;0.54963523;-0.99658966;0.082517125;[-0.2299569]
2024-09-16 13:42:15.118340;0.34513488;0.5071049;-0.9957425;0.09217825;[-0.5309486]
2024-09-16 13:42:15.118340;0.35020593;0.4162395;-0.9949295;0.10057497;[-0.23622155]
2024-09-16 13:42:15.118340;0.35436833;0.37206495;-0.9943137;0.10649075;[0.4604492]
2024-09-16 13:42:15.119340;0.35808897;0.4383973;-0.9938131;0.111065514;[-0.20315355]
2024-09-16 13:42:15.119340;0.36247295;0.39888462;-0.99313;0.11701596;[0.71597195]
2024-09-16 13:42:15.119340;0.36646178;0.5050198;-0.9925648;0.121717244;[0.57656574]
2024-09-16 13:42:15.119340;0.371512;0.58845574;-0.9916778;0.1287445;[-0.463044]
2024-09-16 13:42:15.119340;0.37739655;0.5064777;-0.99049896;0.13752025;[-0.8756636]
